genome_id,genome_name,country,qc_status,species_prediction,contig_count,genome_length,n50,st,resistance_score,resistance_gene_count,bla_acquired,bla_esbl_acquired,bla_carb_acquired,virulence_score,k_type,o_type,plasmid_replicons
9pTFk2Q553efjZBE6rP2iq,SAMN41988742,Ghana,Passed,Klebsiella pneumoniae,57,5432144,536116,ST248,0,,-,-,-,0,K51,O3γ,Col440I;IncFIB(K)(pCAV1099-114);IncY
1giVL9n6jnoY6zzeySmeSr,SAMEA112281699,Ghana,Passed,Klebsiella pneumoniae,16,5267323,2931023,ST18,0,,-,-,-,0,K23,O2β,IncFII(K);IncR
3Y7gynbx2o4aKcDkKys25x,SAMEA111505113,Nigeria,Passed,Klebsiella pneumoniae,85,5765500,229763,ST43,1,,-,CTX-M-15,-,0,K30,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncY
rvmkKyu1SvuhNSPf1h2J5m,SAMN05960901,Nigeria,Passed,Klebsiella pneumoniae,47,5543818,372950,ST831,1,,OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2α",IncFIB(K);IncFII(K);IncQ1
7WnDm43QrjNec8vtWHPf7M,SAMN05960913,Nigeria,Passed,Klebsiella pneumoniae,56,5511580,408120,ST4,1,,-,CTX-M-15,-,1,K13,"O1αβ,2α",Col440I;IncFIB(K);IncFII(K);IncR
4mp1yaqsPNm9uZkL9czRdK,SAMEA7472458,Nigeria,Passed,Klebsiella pneumoniae,97,5613100,213131,ST377,2,,OXA-1,CTX-M-15,NDM-1,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR)
oB4cB8RSV8ofjFjJBLLXVj,SAMEA6155827,Nigeria,Passed,Klebsiella pneumoniae,158,5528018,90067,ST5242,0,,-,-,-,0,Capsule null,unknown (OL14),Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncN;IncR;repB(R1701)
hdJoa1YA1B7mvkzuzMLcYi,SAMEA6155799,Nigeria,Passed,Klebsiella pneumoniae,129,5628418,162330,ST43,2,,CMY-2.v2,CTX-M-15,NDM-1,0,K18,"O1αβ,2α",IncC;IncFIB(K);IncFII(K);IncR;IncX3
henhQq47DRAjYrmkCVsKCV,SAMN05960970,Nigeria,Passed,Klebsiella pneumoniae,50,5382064,473709,ST530,1,,-,CTX-M-15,-,0,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K)
uhxVFMVtnDEK915m5ssmj8,SAMEA5753800,Senegal,Passed,Klebsiella pneumoniae,77,5185690,225163,ST3341,0,,-,-,-,0,Capsule null,O13,
iMLULs49BoiE2u7Tx6voK5,SAMEA5753795,Senegal,Passed,Klebsiella pneumoniae,52,5300290,283984,ST3338,0,,-,-,-,0,K17,O4,IncFIA(HI1);IncFII(pKP91)
mVQsapn1bgGpHbYNDGgQ2F,SAMN05960889,Nigeria,Passed,Klebsiella pneumoniae,52,5369415,323966,ST48,1,,-,CTX-M-15;SHV-12,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
rQAC9uaqCQymXUxiu4nCbw,SAMEA5753737,Senegal,Passed,Klebsiella pneumoniae,97,5333246,278935,ST3157,0,,-,-,-,0,unknown (KL104),"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFIB(pKPHS1);IncFII(K)
7K7X7kT9JLVHLYBf49wCrZ,SAMN41988745,Ghana,Passed,Klebsiella pneumoniae,71,5378856,320364,ST964,0,,-,-,-,0,unknown (KL103),"O1αβ,2α",IncFIA(HI1);IncFIB(K);IncY
gLNzBYyV8st6sWjPyPhU9a,SAMEA112281694,Ghana,Passed,Klebsiella pneumoniae,73,5433862,195253,ST147,0,,OXA-1,-,-,0,K10,O3αβ,Col(pHAD28);Col440I
n88HMJpDkkCZSdT8jyMHPv,SAMEA6155881,Nigeria,Passed,Klebsiella pneumoniae,51,5580255,430524,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
sqcCF27u2Jk2Ts9AhftTbT,SAMEA6422763,Nigeria,Passed,Klebsiella pneumoniae,40,5574674,624395,ST101,0,,-,-,-,1,K17,"O1αβ,2α",ColRNAI;IncFIB(K);IncFII(pCRY);IncFII(pKP91);IncN
aHCoEKTpfBd4z7hFqkjynA,SAMEA5753744,Senegal,Passed,Klebsiella pneumoniae,131,5522918,156128,ST514,0,,-,-,-,0,K39,"O1αβ,2α",IncFIA(HI1);IncFIB(K);IncFII(K)
a3jRseYa9Hb5Bmt2GmFMww,SAMEA5753791,Senegal,Passed,Klebsiella pneumoniae,33,5222523,343128,ST3297,0,,-,-,-,0,K39,O3γ,
rD3YSY9RHtK82EVsqADyd3,SAMEA111505124,Nigeria,Passed,Klebsiella pneumoniae,163,5655971,103129,ST147,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);IncN4;IncR;repFIB
vwqte6pbD3kh7mfEzLFxWh,SAMN05960964,Nigeria,Passed,Klebsiella pneumoniae,61,5462583,339052,ST716,1,,OXA-1,CTX-M-15,-,1,unknown (KL110),O2α,Col(pHAD28);Col440I;Col440II;IncFIB(K);IncFII(K)
vD7DP7MSiKLCFChzFi9k4d,SAMEA115925709,Senegal,Passed,Klebsiella pneumoniae,96,5679194,207651,ST392,2,,OXA-1,CTX-M-15,OXA-48,0,Capsule null,O4,Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncL
rws57o7sLQkpt9evDWMvdv,SAMEA5753743,Senegal,Passed,Klebsiella pneumoniae,68,5397233,275059,ST443,0,,-,-,-,0,unknown (KL146),"O1αβ,2β",Col440I;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR)
6osF4xvGWgnyHoxMuxoDon,SAMEA6654245,Ghana,Passed,Klebsiella pneumoniae,71,5755795,377434,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
kmLw1MA31sJ5vV4LmNnd97,SAMEA111504610,Ghana,Passed,Klebsiella pneumoniae,47,5418703,301954,ST86,0,,-,-,-,4,K2,"O1αβ,2α",Col440I;IncHI1B(pNDM-MAR);repB
kYpJkJhU9K19EBkXL3AknW,SAMEA7472472,Nigeria,Passed,Klebsiella pneumoniae,116,5781847,235695,ST4410,2,,OXA-1,CTX-M-15,NDM-1,1,unknown (KL116),"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
nanSgc31C6YiaJwjhG7znD,SAMEA6155802,Nigeria,Passed,Klebsiella pneumoniae,83,5269381,171626,ST502,1,,SCO-1,CTX-M-15,-,0,K15,O4,Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);RepB;repB(R1701)
dWYEoHDKeqzX8wfTZUcQgU,SAMEA5753709,Senegal,Passed,Klebsiella pneumoniae,88,5372363,204356,ST17,0,,-,-,-,0,unknown (KL122),O2β,IncFIB(K)(pCAV1099-114);RepB;repFIB
oDFqoJXXZ81zPqaoNhVE5T,SAMEA6654246,Ghana,Passed,Klebsiella pneumoniae,71,5766737,479349,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
38EhiTUsV53CgpEmxhMfb3,SAMEA5753740,Senegal,Passed,Klebsiella pneumoniae,147,5277108,165559,ST3267,0,,-,-,-,1,unknown (KL127),O13,IncHI1B(pNDM-MAR);repB
g81Vzmtwb5xGbWJGsihxa8,SAMEA5753427,Senegal,Passed,Klebsiella pneumoniae,94,5560694,213963,ST39,1,,OXA-1,CTX-M-15,-,1,K2,"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFII(K)
wKyxRrzd6s8XXDwpq4f6Ue,SAMEA5753776,Senegal,Passed,Klebsiella pneumoniae,100,5401523,191209,ST249,0,,-,-,-,0,K1,"O1αβ,2α",Col(pHAD28);IncFIB(K)
5HDYNgA78QsL5YqK9KNQfa,SAMEA6654234,Ghana,Passed,Klebsiella pneumoniae,65,5587748,295652,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
wozRdyq36eTDcd11qo7qFd,SAMEA5753717,Senegal,Passed,Klebsiella pneumoniae,77,5346691,180655,ST111,0,,-,-,-,0,unknown (KL113),"O1αβ,2β",IncFIB(K);IncFII(K)
jTfSN5GgDbYyf6cCjXrfc9,SAMEA6155804,Nigeria,Passed,Klebsiella pneumoniae,63,5484031,473880,ST530,2,,OXA-1,CTX-M-15,NDM-5,1,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncX3
vc96La2inKC8EGjWVdn1JA,SAMN05960953,Nigeria,Passed,Klebsiella pneumoniae,74,5570024,181925,ST25,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
gYuyXa9wDFdJ7wYo5JU7W7,SAMN46427850,Nigeria,Passed,Klebsiella pneumoniae,88,5569345,216616,ST464,1,,OXA-1,CTX-M-15,-,0,K34,O2β,IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repFIB
rH4HKQKMAjf9Xmi4wyu5E7,SAMEA5753745,Senegal,Passed,Klebsiella pneumoniae,55,5147997,352215,ST36,0,,-,-,-,0,K27,O2β,Col(pHAD28)
hS3E85jgMkxLjxWH5aZooS,SAMEA6155861,Nigeria,Passed,Klebsiella pneumoniae,59,5451941,370463,ST4,1,,OXA-1,CTX-M-15,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncR
xjLQK2fYg9Ukdtozg4Sp7F,SAMEA5753316,Senegal,Passed,Klebsiella pneumoniae,88,5061399,132670,ST1886,0,,-,-,-,0,K58,"O1αβ,2β",IncFIB(K)
3AYPL1eoPCAFhjikjJtcNG,SAMEA5753393,Senegal,Passed,Klebsiella pneumoniae,65,5503028,204384,ST37,0,,-,-,-,0,unknown (KL118),O13,Col440I;IncFIB(K);IncR
8ybhuB6zFo6L8KJnHV6bzJ,SAMEA7472487,Nigeria,Passed,Klebsiella pneumoniae,127,5271951,89658,ST48,0,,-,-,-,1,K62,"O1αβ,2α",Col(pHAD28);Col440I
5DPLDNgVqAUYMxUBNnpX8d,SAMEA7472498,Nigeria,Passed,Klebsiella pneumoniae,112,5635256,239926,ST395,2,,OXA-1,-,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncR
dsDG3ZSWiJrxk62Cu9pfMV,SAMEA115925711,Senegal,Passed,Klebsiella pneumoniae,46,5673702,347767,ST37,0,,-,-,-,1,K14,O3γ,Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR)
9WgXfV9ohbX114RJ1XEZYn,SAMEA6156049,Nigeria,Passed,Klebsiella pneumoniae,81,5658893,361877,ST5244,1,,OXA-1*,CTX-M-15,-,1,unknown (KL112),"O1αβ,2α",IncFIB(K);IncFII(pKP91);IncR
mK9drvor3FCJz3m45cgZ9F,SAMEA111504599,Ghana,Passed,Klebsiella pneumoniae,49,5345575,278150,ST65,0,,-,-,-,3,K2,"O1αβ,2β",IncHI1B(pNDM-MAR);repB
1dD6dr1Xx318F5sMym8mPK,SAMEA6155841,Nigeria,Passed,Klebsiella pneumoniae,53,5665399,549080,ST392,1,,OXA-1,CTX-M-15,-,0,K27,O4,Col(pHAD28);IncC;IncFIB(K);IncFII(K)
c7BPuXQTy5V3bPRc263poc,SAMEA6155775,Nigeria,Passed,Klebsiella pneumoniae,58,5795020,304443,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR)
eMHFZzFv6jFJNsLQGdPAph,SAMEA6422742,Nigeria,Passed,Klebsiella pneumoniae,47,5617175,307976,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
vMANRNokQGFTwxTbb1sDjg,SAMEA6155848,Nigeria,Passed,Klebsiella pneumoniae,66,5662772,347876,ST392,1,,OXA-1,CTX-M-15,-,0,K27,O4,Col(pHAD28);IncC;IncFIB(K);IncFII(K)
tKWU41iH2r9hDFNqMo9xbA,SAMEA7472416,Nigeria,Passed,Klebsiella pneumoniae,84,5446210,258679,ST39,1,,LAP-2;OXA-1,CTX-M-15,-,0,unknown (KL116),"O1αβ,2α",IncFIB(K)(pCAV1099-114);repFIB
2y22DkeAoh6baAXP63VZ73,SAMEA6654215,Ghana,Passed,Klebsiella pneumoniae,73,5611056,333857,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
a6jMNgedDsnr896tvEX8rG,SAMEA6155884,Nigeria,Passed,Klebsiella pneumoniae,51,5628608,455518,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
js2XkEcLLtJFqcTM647gMS,SAMN05960910,Nigeria,Passed,Klebsiella pneumoniae,46,5636214,386389,ST405,1,,OXA-1,CTX-M-15,-,1,unknown (KL151),O4,IncFIB(K);IncFII(K)
dY98fxa1J8N6hj2A3dZSW1,SAMEA6155849,Nigeria,Passed,Klebsiella pneumoniae,49,5598657,429695,ST15,1,,OXA-1*,CTX-M-15,-,0,unknown (KL112),"O1αβ,2α",ColpVC;IncFIB(K);IncFIB(pKPHS1);IncFII(pKP91)
i9Zyqzf9zeWVTVeChLW2gK,SAMEA6155846,Nigeria,Passed,Klebsiella pneumoniae,41,5456595,352268,ST15,0,,OXA-1,-,-,0,K45,"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncHI1B(pNDM-MAR);repFIB
r3dEtv2UKyaUSEhVKQAE3a,SAMN05960969,Nigeria,Passed,Klebsiella pneumoniae,53,5549143,371448,ST48,1,,OXA-1,CTX-M-15,-,1,K62,"O1αβ,2α",Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pKPHS1);IncFII(K);IncR;repB(R1701)
avsR3aoHWpKrxHtbuQJNE3,SAMN31892432,Ghana,Passed,Klebsiella pneumoniae,42,5425826,249038,ST86,0,,-,-,-,4,K2,"O1αβ,2α",IncHI1B(pNDM-MAR);repB
fkfw6v8V5L9fpaVQcDcdgq,SAMN05960911,Nigeria,Passed,Klebsiella pneumoniae,83,5873485,315422,ST1788,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFIB(pKPHS1);IncFII(K);IncR
nBu5iKHZw6KcKiVff7Mo42,SAMEA111505138,Nigeria,Passed,Klebsiella pneumoniae,65,5260684,288071,ST147,1,,-,CTX-M-15,-,0,unknown (KL149),O4,Col(pHAD28);IncFIA(HI1);IncR
pUYpyHTa6mLcXXTvmu17cj,SAMEA111504605,Ghana,Passed,Klebsiella pneumoniae,80,5472791,223312,ST277,0,,-,-,-,0,K46,O3γ,Col(pHAD28);Col440I;IncFIB(K);IncFII(pKP91)
3u2M4bP8E8FEtts9NL8zwh,SAMN05960876,Nigeria,Passed,Klebsiella pneumoniae,51,5441475,474366,ST48,1,,-,CTX-M-15;SHV-12,-,1,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
1iGatNMGEwozrc3CjTqTTQ,SAMEA6155774,Nigeria,Passed,Klebsiella pneumoniae,68,5519317,341187,ST15,0,,-,-,-,1,K24,"O1αβ,2α",Col(pHAD28);ColpVC;IncFIB(K);IncFII(K);IncR
8FYWd8LThvZ9Y6Zyieybuu,SAMEA111504601,Ghana,Passed,Klebsiella pneumoniae,81,5607467,193055,ST15,1,,-,CTX-M-15,-,1,K24,"O1αβ,2α",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncR
bBHa1P5WFEGbN4QvntczMf,SAMN45807626,Nigeria,Passed,Klebsiella pneumoniae,73,5569496,288551,ST39,1,,SCO-1,CTX-M-15,-,1,K2,O2α,Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114);repFIB
8vAtrMRq8rShG8498C3APo,SAMEA6155868,Nigeria,Passed,Klebsiella pneumoniae,56,5580477,382161,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
rw2FnQ9Nw47SuVPECecaxS,SAMEA7472493,Nigeria,Passed,Klebsiella pneumoniae,141,5850313,197425,ST395,2,,OXA-1,CTX-M-15,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
bDNoj7CmbDi3YdUm9rnnHv,SAMEA6654226,Ghana,Passed,Klebsiella pneumoniae,76,5761595,391834,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;ColRNAI;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
gQ4RZhU2Fq2NHHHt1X3xxs,SAMEA7472506,Nigeria,Passed,Klebsiella pneumoniae,112,5367677,184824,ST442,2,,OXA-1,CTX-M-15,NDM-1,0,K28,O2α,Col(pHAD28);ColpVC;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR)
tSegnv1aExMCpKgLcipTWc,SAMEA6155873,Nigeria,Passed,Klebsiella pneumoniae,35,5285509,361489,ST5247,0,,-,-,-,0,unknown (KL123),O3γ,
cZL9YucYxMRgRYSKqHAkf9,SAMN05960900,Nigeria,Passed,Klebsiella pneumoniae,65,5477593,482401,ST231,1,,OXA-1,CTX-M-15,-,1,K51,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncR
oHcLQJA47C4uM2MstCcNZs,SAMN36884873,Ghana,Passed,Klebsiella pneumoniae,67,5659558,307643,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
p1V1vBbEzcSCkdctSoxGvv,SAMN31892431,Ghana,Passed,Klebsiella pneumoniae,38,5425544,443324,ST86,0,,-,-,-,4,K2,"O1αβ,2α",Col440I;IncHI1B(pNDM-MAR);repB
7a1ykxskJv1qapxJNywMed,SAMN05960891,Nigeria,Passed,Klebsiella pneumoniae,52,5289012,421966,ST1418,1,,-,CTX-M-15,-,1,K13,O3γ,Col(pHAD28);IncFIA(HI1);IncR
mEG2yitB17xAx7RyB2TzFe,SAMEA5753785,Senegal,Passed,Klebsiella pneumoniae,43,5147218,256080,ST788,0,,-,-,-,0,unknown (KL151),O5,
n2CUoGTd9tVyrfiBT4ETed,SAMEA112281696,Ghana,Passed,Klebsiella pneumoniae,135,5428735,85451,ST147,0,,TEM-190^,-,-,0,K10,O3αβ,Col(pHAD28);IncFII
6aL7vq4KJdTV79PSuj1GVz,SAMEA5753751,Senegal,Passed,Klebsiella pneumoniae,103,5637390,251154,ST3273,0,,-,-,-,0,K39,O2α,IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);RepB
rxVfJKht4cLS5bLKSJDCKR,SAMEA6654237,Ghana,Passed,Klebsiella pneumoniae,105,5581607,349129,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
jvQjgseJhm24Wn9LABXPvi,SAMN05960880,Nigeria,Passed,Klebsiella pneumoniae,64,5649853,349734,ST14,1,,-,CTX-M-15,-,1,unknown (KL174),"O1αβ,2β",IncFIB(K);IncFIB(pKPHS1);repB(R1701)
ddfGdB7UXRCGALkKxmFaLN,SAMEA6155864,Nigeria,Passed,Klebsiella pneumoniae,51,5461069,468629,ST403,1,,-,CTX-M-15,-,1,unknown (KL105),O3γ,IncFIB(K);IncR
hcU92hFmNNiurjLw162jVV,SAMEA5753742,Senegal,Passed,Klebsiella pneumoniae,137,5519830,118119,ST151,0,,-,-,-,0,K30,"O1αβ,2β",IncFIB(K);IncFII(pKP91)
9JRe5HbixsAja9CCPWngkQ,SAMN05960926,Nigeria,Passed,Klebsiella pneumoniae,45,5413575,383191,ST307,1,,-,CTX-M-15,-,1,unknown (KL102),O2β,IncFIA(HI1);IncR
tezudZ1n1Gw9XUJ9TSWAi3,SAMN36884880,Ghana,Passed,Klebsiella pneumoniae,48,5594136,292498,ST45,1,,-,CTX-M-15,-,1,K52,O13,IncFIB(K)
fBGYQSGSRgUXkxAfUzEgjM,SAMN05960922,Nigeria,Passed,Klebsiella pneumoniae,89,5509744,321197,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,0,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
nM1MnsiU3sBdJUL3nWp3ka,SAMEA115925725,Senegal,Passed,Klebsiella pneumoniae,62,5346921,316234,ST584,1,,OXA-1,CTX-M-15,-,0,K9,O2β,IncFIB(K);IncFII(K)
2BhSj3cMz4594YSASwtxkL,SAMN05960890,Nigeria,Passed,Klebsiella pneumoniae,69,5364860,369282,ST16,0,,-,-,-,0,unknown (KL128),O3γ,IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
faypdcoEdQ83fxa2afSAzK,SAMEA5753788,Senegal,Passed,Klebsiella pneumoniae,72,5304427,208446,ST37,0,,-,-,-,0,K38,O3γ,IncFIB(K)
ejSuDDKNELtXastMKdP4Gn,SAMN36943785,Nigeria,Passed,Klebsiella pneumoniae,132,5184026,94271,ST742-1LV,0,,-,-,-,0,unknown (KL120),O4,Col(pHAD28);IncFIB(K);IncFII(K);IncR
e5mdCN625ogAAYe5GmcRV7,SAMEA6155820,Nigeria,Passed,Klebsiella pneumoniae,60,5576013,364726,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
pgkxyugKU2zuw5sikZPgng,SAMEA5753438,Senegal,Passed,Klebsiella pneumoniae,129,5426721,187212,ST1119,0,,-,-,-,0,unknown (KL110),O3γ,IncFIB(K);IncR
xgpU71frMpZk9hN4NX7dRs,SAMEA6155823,Nigeria,Passed,Klebsiella pneumoniae,117,5129202,118166,ST340,1,,-,CTX-M-15,-,0,Capsule null,O4,IncFIA(HI1);IncR;repB(R1701)
jHHRPhXLii1thENvb2beLw,SAMEA6155815,Nigeria,Passed,Klebsiella pneumoniae,85,5616661,314567,ST101,1,,OXA-1,CTX-M-15,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440I;Col440II;ColRNAI;IncFIB(K);IncFII(pKP91)
eg8oUWgBXJvf811JNgE1hX,SAMEA5753414,Senegal,Passed,Klebsiella pneumoniae,97,5589507,173245,ST528,0,,-,-,-,0,unknown (KL128),O3γ,Col440I;IncFIB(K);IncFII(K);IncN
sEcKy31N8HPrfyASy8cmMa,SAMEA6654248,Ghana,Passed,Klebsiella pneumoniae,98,5714104,273810,ST48,2,,OXA-1,CTX-M-15,OXA-181,1,K62,"O1αβ,2α",Col(pHAD28);ColKP3;IncFIB(pNDM-Mar);IncN;IncQ1;IncX3
9Uhc2FSEo32fmMFRJYhcUU,SAMEA7472465,Nigeria,Passed,Klebsiella pneumoniae,88,5356478,189996,ST73,1,,OXA-1,CTX-M-15,-,0,K25,"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFII(pKP91)
tnDHfYfwy9D5yExRP7cXYM,SAMEA6155776,Nigeria,Passed,Klebsiella pneumoniae,61,5485426,473936,ST530,2,,OXA-1,CTX-M-15,NDM-5,1,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncX3
hW2fuA7K2os5f23Tb3Me4V,SAMEA6155810,Nigeria,Passed,Klebsiella pneumoniae,53,5740229,528815,ST1801,1,,OXA-1,CTX-M-15,-,0,K35,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncFII(K)
8NV8QKADQ1BfixSmgJy7Uc,SAMN05960944,Nigeria,Passed,Klebsiella pneumoniae,141,5784769,162706,ST12,1,,OXA-1,CTX-M-15,-,0,unknown (KL157),O2α,Col440II;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);RepB;repFIB
jBWJnZFCPoUasGYswoHSLE,SAMEA6155879,Nigeria,Passed,Klebsiella pneumoniae,55,5579135,378782,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
46UxQkGvaUxFbWw1rB64GG,SAMEA8515152,Nigeria,Passed,Klebsiella pneumoniae,101,5463325,192893,ST39,2,,-,-,NDM-7,1,K23,"O1αβ,2β",Col(pHAD28);IncFII(K);IncX3;repB(R1701)
uvEkq8mRRQPLumxuH3dDwK,SAMEA7472478,Nigeria,Passed,Klebsiella pneumoniae,59,5501729,457046,ST985,1,,OXA-1,CTX-M-15,-,1,K39,"O1αβ,2β",IncFIB(K);IncFII(K)
58aMnX4kKX9ABNVDDPNY9Z,SAMEA5753415,Senegal,Passed,Klebsiella pneumoniae,53,5352033,349849,ST1049,0,,-,-,-,0,K5,"O1αβ,2α",Col440I;IncFIB(K);IncFIB(pKPHS1)
wWnFWWZgQSRdZXLHG7jxP7,SAMN05960892,Nigeria,Passed,Klebsiella pneumoniae,103,5671830,287096,ST39,0,,SCO-1,-,-,0,K51,"O1αβ,2β",IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repFIB
bquu8zBfyYvHZZL78qD6tj,SAMN05960941,Nigeria,Passed,Klebsiella pneumoniae,102,5587128,214224,ST17,1,,-,CTX-M-15,-,1,K2,O2α,Col(pHAD28);ColRNAI;IncFIA(HI1);IncFIB(K);IncFII(K);IncR;repB(R1701)
8VXzR8XaRRP1JhFB24qeEc,SAMEA111505120,Nigeria,Passed,Klebsiella pneumoniae,70,5561368,232501,ST101,1,,OXA-1,CTX-M-15,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440II;IncFIA(HI1);IncFIB(K);IncR
kqeLJxAzwr882v6QkeP2k1,SAMN05960878,Nigeria,Passed,Klebsiella pneumoniae,70,5591853,281526,ST17,1,,-,CTX-M-15,-,1,K25,O5,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
w5D7sGqDTbHY3uzAgdVS9g,SAMEA6155850,Nigeria,Passed,Klebsiella pneumoniae,74,5843055,388792,ST147,1,,OXA-1,CTX-M-15,-,1,K64,O2α,Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR)
dsMn34yULN54GxBEgXT361,SAMEA6155856,Nigeria,Passed,Klebsiella pneumoniae,41,5410836,451955,ST5243,0,,-,-,-,0,K12,"O1αβ,2α",IncFIB(K);IncFII(pKP91);IncR
aHQ3Jixe7VnXW3ieupEnPf,SAMEA7472398,Nigeria,Passed,Klebsiella pneumoniae,97,5516048,209599,ST11,2,,OXA-1,CTX-M-15,NDM-5,1,K15,O4,Col440I;Col440II;IncFIB(K);IncFII(K);IncX3
x3LoLQefs6Bsf7wC8SHqPC,SAMEA6422781,Nigeria,Passed,Klebsiella pneumoniae,94,5947030,378713,ST307,2,,SCO-1;OXA-9.v1,CTX-M-15,NDM-1,1,unknown (KL102),O2β,Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
