genome_id,genome_name,country,qc_status,species_prediction,contig_count,genome_length,n50,st,resistance_score,resistance_gene_count,bla_acquired,bla_esbl_acquired,bla_carb_acquired,virulence_score,k_type,o_type,plasmid_replicons
kqeLJxAzwr882v6QkeP2k1,SAMN05960878,Nigeria,Passed,Klebsiella pneumoniae,70,5591853,281526,ST17,1,,-,CTX-M-15,-,1,K25,O5,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
w5D7sGqDTbHY3uzAgdVS9g,SAMEA6155850,Nigeria,Passed,Klebsiella pneumoniae,74,5843055,388792,ST147,1,,OXA-1,CTX-M-15,-,1,K64,O2α,Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR)
dsMn34yULN54GxBEgXT361,SAMEA6155856,Nigeria,Passed,Klebsiella pneumoniae,41,5410836,451955,ST5243,0,,-,-,-,0,K12,"O1αβ,2α",IncFIB(K);IncFII(pKP91);IncR
aHQ3Jixe7VnXW3ieupEnPf,SAMEA7472398,Nigeria,Passed,Klebsiella pneumoniae,97,5516048,209599,ST11,2,,OXA-1,CTX-M-15,NDM-5,1,K15,O4,Col440I;Col440II;IncFIB(K);IncFII(K);IncX3
x3LoLQefs6Bsf7wC8SHqPC,SAMEA6422781,Nigeria,Passed,Klebsiella pneumoniae,94,5947030,378713,ST307,2,,SCO-1;OXA-9.v1,CTX-M-15,NDM-1,1,unknown (KL102),O2β,Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
spa5BonHmewtQxFfRGzo3Z,SAMEA7472502,Nigeria,Passed,Klebsiella pneumoniae,95,5639622,306385,ST20,2,,-,-,NDM-1,0,K28,"O1αβ,2β",Col(pHAD28);IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);repFIB
9sE5qy5xqsGY2xaodzMopi,SAMEA6155839,Nigeria,Passed,Klebsiella pneumoniae,66,5556355,282775,ST147,0,,-,-,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncM2
3AJK3c5jFBmgxDy2gChsW6,SAMEA111505141,Nigeria,Passed,Klebsiella pneumoniae,80,5433966,215055,ST5240,1,,-,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
bzCc3Xerf8PwGcW2vKZFtx,SAMEA6155797,Nigeria,Passed,Klebsiella pneumoniae,20,5121893,734790,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
pDiV8Gt7SwFFgreytfi7Hs,SAMN05960927,Nigeria,Passed,Klebsiella pneumoniae,64,5438437,301778,ST101,0,,-,-,-,0,unknown (KL106),"O1αβ,2β",IncFIB(K);IncFII(pKP91)
azq911uyDWwcXBStdjpCVW,SAMEA6155880,Nigeria,Passed,Klebsiella pneumoniae,19,5124515,922866,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
xguuWbXG7xoxRmrunrFe1U,SAMN05960871,Nigeria,Passed,Klebsiella pneumoniae,72,5164534,200282,ST3613,0,,-,-,-,0,unknown (KL166),"O11αβ,2γ",Col(MGD2);Col440I;IncFIA(HI1)
xaMyne9sa6U6DnZNNRE8F6,SAMEA6654227,Ghana,Passed,Klebsiella pneumoniae,74,5762079,375725,ST17,2,,-,CTX-M-15,OXA-181,1,Capsule null,O5,ColKP3;ColRNAI;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
7aR3p2hMP7yySU3AEsfjTf,SAMEA6155801,Nigeria,Passed,Klebsiella pneumoniae,52,5738504,2994079,ST1801,1,,OXA-1,CTX-M-15,-,0,K35,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncFII(K)
e2FN2dMA7TPmZQ8fRP7V1j,SAMN05960919,Nigeria,Passed,Klebsiella pneumoniae,63,5648646,335069,ST45,1,,-,CTX-M-15,-,1,K20,O3αβ,Col(pHAD28);Col440II;IncFIA(HI1);IncFIB(K);IncFII(K);IncR
iNE6FvQH4fXR8XwrPTUzfh,SAMEA7472429,Nigeria,Passed,Klebsiella pneumoniae,80,5703438,340377,ST464,2,,OXA-1,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(K)(pCAV1099-114);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
